wind_chill,heat_index,temp_dew_interaction,pressure_temp_index,sunrise_roll_mean_20,sunrise_roll_max_20,feelslikemin,sunrise_roll_max_7,sunrise_roll_min_20,winddir,windspeed,solar_temp_index,windgust,solar_temp_index_roll_max_20,feelslike,temp_dew_interaction_roll_mean_20,sunset_roll_max_20,sealevelpressure_roll_mean_20,sunrise,day_cos_roll_min_20,sealevelpressure,feelslikemax,temp,sunrise_roll_max_5,solarradiation,temp_dew_interaction_roll_max_20,dew_roll_min_20,tempmax,pressure_temp_index_roll_max_10,temp_range,wind_temp_index,wind_variability,sunset_roll_max_3,temp_roll_mean_20,feelslike_lag_1
32.14049706116518,25.728599999999997,713.3600000000001,29972.960000000003,5.764873737373737,5.786111111111111,24.0,5.786111111111111,5.744166666666667,37.0,27.9,6328.4800000000005,20.2,6896.05,34.3,734.6436363636363,17.925833333333333,1006.7272727272727,5.790555555555556,-0.18399835165767986,1012.6,39.7,29.6,5.786111111111111,213.8,805.1999999999999,24.2,34.1,31040.239999999998,10.100000000000001,825.84,-7.699999999999999,17.799722222222226,29.05454545454546,34.8
29.598401390841623,23.8153,651.3600000000001,27931.2,5.767013888888889,5.790555555555556,24.5,5.790555555555556,5.744166666666667,297.5,17.6,4140.0,21.6,6896.05,30.2,732.87,17.925833333333333,1007.2166666666667,5.795,-0.18399835165767986,1012.0,36.6,27.6,5.790555555555556,150.0,805.1999999999999,24.1,32.1,31040.239999999998,7.600000000000001,485.76000000000005,4.0,17.784166666666668,29.099999999999998,34.3
30.849527006603132,24.7649,680.6800000000001,28928.9,5.769166666666667,5.795,25.7,5.795,5.744166666666667,29.7,13.0,4538.82,25.6,6896.05,31.6,726.5999999999999,17.925833333333333,1007.5846153846154,5.799722222222222,-0.18399835165767986,1011.5,37.5,28.6,5.795,158.7,805.1999999999999,23.6,32.1,31040.239999999998,6.400000000000002,371.8,12.600000000000001,17.76861111111111,28.984615384615385,30.2
31.221807042620345,24.695400000000003,638.69,29194.78,5.771349206349206,5.799722222222222,25.5,5.799722222222222,5.744166666666667,333.3,17.5,5629.72,52.2,6896.05,31.2,723.3199999999999,17.925833333333333,1007.8642857142858,5.804444444444444,-0.18399835165767986,1010.2,35.8,28.9,5.799722222222222,194.8,805.1999999999999,23.6,32.0,31040.239999999998,6.5,505.75,34.7,17.753333333333334,28.957142857142856,31.6
29.330137444468992,23.040700000000005,572.66,27695.92,5.773555555555556,5.804444444444444,24.0,5.804444444444444,5.744166666666667,36.4,20.3,3320.88,24.1,6896.05,28.8,717.678,17.925833333333333,1008.02,5.809166666666666,-0.18399835165767986,1010.8,36.1,27.4,5.804444444444444,121.2,805.1999999999999,22.1,31.2,31040.239999999998,7.199999999999999,556.22,3.8000000000000007,17.738055555555558,28.953333333333333,31.2
29.395205910178397,22.932600000000004,550.74,27734.28,5.77578125,5.809166666666666,24.0,5.809166666666666,5.744166666666667,93.4,12.1,6425.299999999999,15.8,6896.05,28.5,708.614375,17.925833333333333,1008.19375,5.813888888888889,-0.18399835165767986,1012.2,33.1,27.4,5.809166666666666,234.5,805.1999999999999,20.9,31.0,31040.239999999998,7.0,331.53999999999996,3.700000000000001,17.722777777777775,28.85625,28.8
31.339287741083552,24.8712,655.4000000000001,29345.1,5.778022875816994,5.813888888888889,25.9,5.813888888888889,5.744166666666667,105.9,13.9,5385.299999999999,19.4,6896.05,31.5,699.3276470588235,17.925833333333333,1008.4294117647058,5.818888888888889,-0.18399835165767986,1011.9,37.2,29.0,5.813888888888889,185.7,805.1999999999999,20.1,33.5,31040.239999999998,7.600000000000001,403.1,5.499999999999998,17.7075,28.77058823529412,28.5
28.546117467045306,22.798999999999996,597.64,27113.56,5.780293209876543,5.818888888888889,24.5,5.818888888888889,5.744166666666667,16.7,23.2,4317.48,24.1,6896.05,28.1,696.8872222222222,17.925833333333333,1008.6222222222223,5.823888888888889,-0.18399835165767986,1011.7,33.0,26.8,5.818888888888889,161.1,805.1999999999999,20.1,29.4,31040.239999999998,4.899999999999999,621.76,0.9000000000000021,17.6925,28.783333333333335,31.5
25.447056159254725,20.379900000000003,512.4,24685.48,5.782587719298246,5.823888888888889,20.5,5.823888888888889,5.744166666666667,8.7,25.0,1515.24,32.0,6896.05,24.4,691.6636842105263,17.925833333333333,1008.7842105263159,5.829166666666667,-0.18399835165767986,1011.7,26.5,24.4,5.823888888888889,62.1,805.1999999999999,20.1,26.5,31040.239999999998,6.0,610.0,7.0,17.677500000000002,28.678947368421053,28.1
20.318792921492193,15.858600000000004,349.46,20519.16,5.784916666666667,5.829166666666667,19.5,5.829166666666667,5.744166666666667,350.7,18.4,539.3399999999999,30.2,6896.05,20.2,682.7005,17.925833333333333,1008.93,5.8341666666666665,-0.18399835165767986,1015.8,21.1,20.2,5.829166666666667,26.7,805.1999999999999,20.1,21.1,30210.96,1.6000000000000014,371.67999999999995,11.8,17.662777777777777,28.464999999999996,24.4
24.022077354164175,17.961,354.2,23448.5,5.789416666666666,5.8341666666666665,20.3,5.8341666666666665,5.748333333333333,341.9,13.0,1612.3,25.9,6896.05,23.0,662.523,17.91,1009.3400000000001,5.839444444444444,-0.1670516255021195,1019.5,25.4,23.0,5.8341666666666665,70.1,805.1999999999999,17.3,25.4,29972.960000000003,5.099999999999998,299.0,12.899999999999999,17.648055555555555,28.01,20.2
23.45826731485833,17.6009,348.04,23045.22,5.793972222222221,5.839444444444444,20.0,5.839444444444444,5.752222222222223,15.0,14.8,4185.52,27.7,6896.05,22.6,647.671,17.894166666666667,1010.0050000000001,5.845,-0.15005539834465262,1019.7,26.1,22.6,5.839444444444444,185.2,805.1999999999999,15.4,26.1,29345.1,6.100000000000001,334.48,12.899999999999999,17.63361111111111,27.82,23.0
24.843484445363533,18.829700000000003,388.67999999999995,24157.41,5.798611111111111,5.845,21.0,5.845,5.756388888888889,358.1,13.9,4811.099999999999,24.1,6896.05,23.7,633.734,17.878333333333334,1010.675,5.850555555555555,-0.13301470653419636,1019.3,27.4,23.7,5.845,203.0,805.1999999999999,15.4,27.0,29345.1,6.0,329.43,10.200000000000001,17.61916666666667,27.655,22.6
25.151925621287454,19.308200000000003,430.2,24327.809999999998,5.803319444444444,5.850555555555555,20.0,5.850555555555555,5.760555555555555,299.2,12.1,4612.7,19.8,6896.05,24.1,617.608,17.8625,1011.2900000000002,5.856111111111111,-0.11593459959550066,1017.9,28.4,23.9,5.850555555555555,193.0,805.1999999999999,15.4,28.0,29345.1,8.0,289.19,7.700000000000001,17.605,27.439999999999998,23.7
28.236084736327317,21.940700000000003,517.44,26806.559999999998,5.808097222222222,5.856111111111111,22.0,5.856111111111111,5.764722222222222,335.8,9.4,6082.5599999999995,18.7,6896.05,27.0,600.3975,17.846666666666664,1011.975,5.861944444444444,-0.09882013873287211,1015.4,32.8,26.4,5.856111111111111,230.4,805.1999999999999,15.4,31.5,29345.1,9.5,248.16,9.299999999999999,17.59111111111111,27.140000000000004,24.1
28.932477898349543,22.718200000000003,561.6,27378.0,5.812958333333333,5.861944444444444,22.7,5.861944444444444,5.768888888888889,40.4,10.5,5556.6,15.8,6816.040000000001,28.0,586.0095,17.83111111111111,1012.5899999999999,5.867777777777778,-0.08167639533042288,1014.0,33.6,27.0,5.861944444444444,205.8,776.16,15.4,31.5,29345.1,8.8,283.5,5.300000000000001,17.576944444444443,26.935000000000002,27.0
29.14266459349339,22.872400000000006,560.32,27561.76,5.817902777777777,5.867777777777778,23.0,5.867777777777778,5.773055555555556,67.6,13.0,5665.76,15.1,6816.040000000001,28.1,577.4815000000001,17.81527777777778,1012.9950000000001,5.87388888888889,-0.06450844944931625,1013.3,33.7,27.2,5.867777777777778,208.3,776.16,15.4,31.5,29345.1,8.5,353.59999999999997,2.0999999999999996,17.563333333333333,26.855,28.0
29.19306855894578,22.910000000000004,565.76,27561.76,5.8229444444444445,5.87388888888889,23.0,5.87388888888889,5.7775,51.4,9.0,6141.76,14.0,6816.040000000001,28.1,567.6095,17.799722222222226,1013.28,5.880000000000001,-0.04732138832243232,1013.3,33.9,27.2,5.87388888888889,225.8,776.16,15.4,31.9,27561.76,8.899999999999999,244.79999999999998,5.0,17.549722222222226,26.734999999999996,28.1
28.81571856250639,22.504800000000003,538.0,27206.659999999996,5.828069444444444,5.880000000000001,22.0,5.880000000000001,5.781666666666666,9.1,10.3,6173.549999999999,18.0,6816.040000000001,27.5,557.568,17.784166666666668,1013.55,5.886111111111111,-0.03012030484690836,1011.4,33.5,26.9,5.880000000000001,229.5,776.16,15.4,33.0,27561.76,11.0,277.07,7.699999999999999,17.53638888888889,26.580000000000002,28.1
29.283961281522696,23.010599999999997,567.84,27556.62,5.833291666666667,5.886111111111111,23.0,5.886111111111111,5.786111111111111,59.7,11.2,6066.0599999999995,15.1,6425.299999999999,28.4,545.6600000000001,17.76861111111111,1013.7300000000001,5.892499999999999,-0.012910296075008843,1009.4,34.1,27.3,5.886111111111111,222.2,726.5699999999999,15.4,32.4,27561.76,9.399999999999999,305.76,3.9000000000000004,17.523333333333333,26.385,27.5
29.386502081080494,23.167600000000004,586.3599999999999,27687.699999999997,5.838611111111112,5.892499999999999,24.0,5.892499999999999,5.790555555555556,74.3,13.0,5225.179999999999,18.0,6425.299999999999,28.6,537.7235000000001,17.753333333333334,1013.68,5.899166666666666,0.004303538296243821,1010.5,34.4,27.4,5.892499999999999,190.7,713.3600000000001,15.4,31.8,27561.76,7.800000000000001,356.2,5.0,17.510277777777777,26.255000000000003,28.4
29.508420824874047,23.005,547.25,27835.5,5.844041666666667,5.899166666666666,24.5,5.899166666666666,5.795,77.5,13.0,5794.25,15.8,6425.299999999999,28.0,531.3734999999999,17.738055555555558,1013.575,5.905833333333334,0.021516097436222233,1012.2,32.4,27.5,5.899166666666666,210.7,680.6800000000001,15.4,31.5,27687.699999999997,7.0,357.5,2.8000000000000007,17.497500000000002,26.145,28.6
28.77690836211273,22.4766,538.0,27247.01,5.849583333333333,5.905833333333334,24.0,5.905833333333334,5.799722222222222,85.2,13.0,5998.7,18.7,6425.299999999999,27.4,526.168,17.722777777777775,1013.585,5.9125000000000005,0.03872228089217399,1012.9,32.0,26.9,5.905833333333334,223.0,680.6800000000001,15.4,31.5,27835.5,7.5,349.7,5.699999999999999,17.485,26.139999999999997,28.0
28.533070874525627,22.341200000000004,539.3399999999999,27073.8,5.855222222222222,5.9125000000000005,22.9,5.9125000000000005,5.804444444444444,89.6,13.0,5916.719999999999,20.5,6425.299999999999,27.5,519.034,17.7075,1013.6550000000001,5.919444444444445,0.05591699010060302,1014.0,32.4,26.7,5.9125000000000005,221.6,655.4000000000001,15.4,31.0,27835.5,8.100000000000001,347.09999999999997,7.5,17.472777777777775,26.054999999999996,27.4
28.71167312375916,22.545199999999994,560.12,27202.0,5.860972222222221,5.919444444444445,23.0,5.919444444444445,5.809166666666666,101.0,9.4,5172.400000000001,24.1,6425.299999999999,27.8,514.0665,17.6925,1013.845,5.926666666666667,0.07309512989807776,1015.0,33.2,26.8,5.919444444444445,193.0,655.4000000000001,15.4,31.0,27835.5,8.0,251.92000000000002,14.700000000000001,17.460555555555555,25.945,27.5
29.264583337286943,23.118699999999997,586.95,27693.12,5.866847222222223,5.926666666666667,23.0,5.926666666666667,5.813888888888889,110.0,13.0,5814.900000000001,19.4,6425.299999999999,28.6,513.4395000000001,17.677500000000002,1014.0550000000001,5.933888888888889,0.0902516100310407,1014.4,34.1,27.3,5.926666666666667,213.0,655.4000000000001,15.4,31.5,27835.5,8.5,354.90000000000003,6.399999999999999,17.448888888888888,25.915,27.8
29.86853982507147,23.7627,619.94,28197.54,5.872847222222222,5.933888888888889,24.0,5.933888888888889,5.818888888888889,121.0,13.9,5243.08,19.4,6173.549999999999,29.4,515.25,17.662777777777777,1014.165,5.941111111111112,0.10738134666416306,1014.3,35.4,27.8,5.933888888888889,188.6,655.4000000000001,15.4,32.2,27835.5,8.200000000000003,386.42,5.499999999999998,17.43722222222222,25.909999999999997,28.6
30.470928552072014,24.1952,628.26,28699.030000000002,5.878958333333333,5.941111111111112,24.0,5.941111111111112,5.823888888888889,130.9,18.4,6047.71,28.4,6173.549999999999,30.0,513.477,17.648055555555555,1014.2850000000001,5.948611111111111,0.12447926388678869,1014.1,35.5,28.3,5.941111111111112,213.7,619.94,15.4,32.7,28197.54,8.700000000000003,520.72,10.0,17.425833333333333,25.85,29.4
30.46890877997756,24.1576,625.4300000000001,28721.670000000002,5.885194444444444,5.948611111111111,25.0,5.948611111111111,5.829166666666667,128.5,19.4,5606.23,32.4,6173.549999999999,30.0,515.008,17.63361111111111,1014.405,5.956388888888889,0.141540295217043,1014.9,36.5,28.3,5.948611111111111,198.1,628.26,15.4,33.0,28699.030000000002,8.0,549.02,13.0,17.41472222222222,25.925,30.0
30.00965079857545,24.098300000000005,658.44,28326.87,5.891555555555556,5.956388888888889,24.0,5.956388888888889,5.8341666666666665,117.4,10.8,4890.87,23.8,6173.549999999999,30.6,520.6595,17.61916666666667,1014.5650000000002,5.964166666666667,0.15855938510313475,1015.3,39.1,27.9,5.956388888888889,175.3,628.26,15.4,32.7,28721.670000000002,8.700000000000003,301.32,13.0,17.403888888888886,26.119999999999997,30.0
26.830850232644273,21.447000000000003,553.72,25872.44,5.898055555555556,5.964166666666667,22.4,5.964166666666667,5.839444444444444,54.1,18.7,2252.98,37.4,6173.549999999999,25.9,536.1085,17.605,1014.54,5.9719444444444445,0.17553149042142777,1018.6,32.4,25.4,5.964166666666667,88.7,658.44,15.4,29.0,28721.670000000002,6.600000000000001,474.97999999999996,18.7,17.393333333333334,26.505000000000003,30.6
21.097129650837232,16.0721,332.8,21276.32,5.904680555555556,5.9719444444444445,18.7,5.9719444444444445,5.845,358.2,17.8,794.5600000000001,33.8,6173.549999999999,20.8,546.0845,17.59111111111111,1014.4949999999999,5.980277777777778,0.19245158197082995,1022.9,22.0,20.8,5.9719444444444445,38.2,658.44,15.4,22.0,28721.670000000002,3.3000000000000007,370.24,15.999999999999996,17.383055555555558,26.625,25.9
23.601436159310694,17.631000000000004,342.77,23160.809999999998,5.911444444444445,5.980277777777778,19.8,5.980277777777778,5.850555555555555,350.1,14.3,4558.16,22.7,6173.549999999999,22.7,545.3225,17.576944444444443,1014.6550000000001,5.988333333333333,0.20931464596304888,1020.3,26.9,22.7,5.980277777777778,200.8,658.44,16.0,27.1,28721.670000000002,7.300000000000001,324.61,8.399999999999999,17.373055555555556,26.534999999999997,20.8
24.945587774503156,19.003600000000002,414.75,24121.859999999997,5.918333333333334,5.988333333333333,20.6,5.988333333333333,5.856111111111111,66.8,11.2,3258.75,16.6,6173.549999999999,23.8,543.027,17.563333333333333,1014.7049999999999,5.996944444444445,0.22611568550828803,1017.8,27.9,23.7,5.988333333333333,137.5,658.44,15.1,27.1,28721.670000000002,6.5,265.44,5.400000000000002,17.363333333333333,26.484999999999996,22.7
25.99990917882394,20.432600000000004,491.53,25102.609999999997,5.925375,5.996944444444445,21.1,5.996944444444445,5.861944444444444,58.3,16.6,2926.95,16.6,6173.549999999999,25.0,542.2545,17.549722222222226,1014.7,6.005277777777778,0.2428497220959358,1016.3,29.8,24.7,5.996944444444445,118.5,658.44,15.1,28.1,28721.670000000002,7.0,410.02000000000004,0.0,17.354166666666668,26.475,23.8
27.13945125305144,21.4724,548.25,25867.2,5.932541666666667,6.005277777777778,24.0,6.005277777777778,5.867777777777778,119.9,10.3,2748.9,20.2,6173.549999999999,26.1,540.9590000000001,17.53638888888889,1014.7449999999999,6.013888888888889,0.25951179706979943,1014.4,30.1,25.5,6.005277777777778,107.8,658.44,15.1,27.5,28721.670000000002,3.5,262.65000000000003,9.899999999999999,17.345,26.389999999999997,25.0
28.590903435297975,22.850699999999996,600.3199999999999,27143.04,5.939847222222222,6.013888888888889,24.0,6.013888888888889,5.87388888888889,127.4,18.4,4298.72,33.1,6173.549999999999,28.1,540.2915,17.523333333333333,1014.765,6.022777777777778,0.27609697309746883,1012.8,34.3,26.8,6.013888888888889,160.4,658.44,15.1,31.5,28721.670000000002,7.5,493.11999999999995,14.700000000000003,17.33611111111111,26.314999999999998,26.1
27.397873283400827,22.103199999999998,598.56,26158.62,5.947291666666667,6.022777777777778,23.5,6.022777777777778,5.880000000000001,83.4,14.9,2838.0,27.0,6173.549999999999,26.7,542.2915,17.510277777777777,1014.74,6.031666666666666,0.2926003356333479,1013.9,33.3,25.8,6.022777777777778,110.0,658.44,15.1,30.0,28721.670000000002,6.5,384.42,12.1,17.32777777777778,26.294999999999998,28.1
27.24293687434001,22.138900000000003,609.0899999999999,26080.359999999997,5.954875,6.031666666666666,24.0,6.031666666666666,5.886111111111111,71.8,16.6,3253.62,21.6,6173.549999999999,26.7,543.9314999999999,17.497500000000002,1014.7700000000001,6.0408333333333335,0.30901699437494723,1014.8,35.2,25.7,6.031666666666666,126.6,658.44,15.1,29.7,28721.670000000002,5.699999999999999,426.62,5.0,17.31972222222222,26.225,26.7
27.476305653597883,22.159599999999998,603.72,26174.100000000002,5.96261111111111,6.0408333333333335,25.0,6.0408333333333335,5.892499999999999,68.3,11.2,3093.42,17.3,6066.0599999999995,26.3,547.486,17.485,1014.9399999999999,6.05,0.3253420847119795,1014.5,31.5,25.8,6.0408333333333335,119.9,658.44,15.1,27.9,28326.87,2.8999999999999986,288.96,6.100000000000001,17.311666666666667,26.165000000000003,26.7
27.367239643891622,22.042099999999998,590.8199999999999,26158.62,5.970486111111112,6.05,24.0,6.05,5.899166666666666,87.7,16.6,2332.32,22.0,6047.71,26.6,549.28,17.472777777777775,1015.195,6.059444444444444,0.341570769167856,1013.9,31.7,25.8,6.05,90.4,658.44,15.1,27.9,27143.04,3.8999999999999986,428.28000000000003,5.399999999999999,17.304166666666667,26.089999999999996,26.3
28.01562418494969,22.5169,604.9,26647.160000000003,5.9785,6.059444444444444,24.0,6.059444444444444,5.905833333333334,97.6,14.8,3768.7900000000004,31.7,6047.71,27.6,549.503,17.460555555555555,1015.365,6.068888888888889,0.35769823883312546,1013.2,34.2,26.3,6.059444444444444,143.3,658.44,15.1,29.8,27143.04,5.800000000000001,389.24,16.9,17.297222222222224,26.01,26.6
29.06943237249785,23.380000000000003,633.76,27553.6,5.9866527777777785,6.068888888888889,22.0,6.068888888888889,5.9125000000000005,118.1,21.4,3742.72,33.1,6047.71,29.4,552.3855000000001,17.448888888888888,1015.415,6.078611111111111,0.3737197147904692,1013.0,36.7,27.2,6.068888888888889,137.6,658.44,15.1,31.7,27143.04,9.7,582.0799999999999,11.700000000000003,17.290277777777778,25.95,27.6
22.260579332361438,17.5923,405.15,22213.17,5.994958333333334,6.078611111111111,20.0,6.078611111111111,5.919444444444445,46.8,24.1,626.34,34.2,6047.71,21.9,557.1735000000001,17.43722222222222,1015.4199999999998,6.088333333333333,0.38963044953078774,1014.3,24.0,21.9,6.078611111111111,28.6,658.44,15.1,24.0,27553.6,4.0,527.79,10.100000000000001,17.28388888888889,25.964999999999996,29.4
22.55682508248584,17.667500000000004,411.71999999999997,22191.269999999997,6.003402777777778,6.088333333333333,20.3,6.088333333333333,5.926666666666667,65.9,15.7,1314.0,13.3,6047.71,21.9,550.464,17.425833333333333,1015.4349999999998,6.098055555555555,0.4054257283599973,1013.3,23.4,21.9,6.088333333333333,60.0,658.44,15.1,23.4,27553.6,3.099999999999998,343.83,-2.3999999999999986,17.27777777777778,25.725,21.9
27.41998503210827,22.0487,580.16,26184.899999999998,6.011972222222222,6.098055555555555,22.0,6.098055555555555,5.933888888888889,113.1,21.4,3644.1299999999997,26.3,6047.71,27.2,543.044,17.41472222222222,1015.35,6.108055555555556,0.42110087079608916,1011.0,34.8,25.9,6.098055555555555,140.7,658.44,15.1,30.5,27553.6,8.5,554.2599999999999,4.900000000000002,17.271944444444443,25.479999999999997,21.9
30.463509410652705,24.543,682.0300000000001,28551.87,6.020680555555556,6.108055555555556,25.0,6.108055555555556,5.941111111111112,145.7,22.3,4477.0599999999995,29.2,6047.71,31.4,542.7045,17.403888888888886,1015.1800000000001,6.118333333333333,0.4366512319560638,1008.9,39.3,28.3,6.108055555555556,158.2,658.44,15.1,33.0,27553.6,8.0,631.09,6.899999999999999,17.266666666666666,25.41,27.2
31.346637084712597,24.9887,661.2,29275.5,6.029541666666667,6.118333333333333,25.0,6.118333333333333,5.948611111111111,145.0,17.5,5623.1,30.6,6047.71,31.2,545.809,17.393333333333334,1014.9099999999999,6.128333333333333,0.45207220393230374,1009.5,37.1,29.0,6.118333333333333,193.9,682.0300000000001,15.1,33.8,28551.87,8.799999999999997,507.5,13.100000000000001,17.261666666666667,25.435,31.4
30.213911452297324,24.3277,671.59,28470.920000000002,6.038527777777778,6.128333333333333,25.5,6.128333333333333,5.956388888888889,136.9,20.5,3981.77,24.8,5623.1,30.8,547.4559999999999,17.383055555555558,1014.68,6.1386111111111115,0.46735921715800205,1013.2,36.5,28.1,6.128333333333333,141.7,682.0300000000001,15.1,32.0,29275.5,6.5,576.0500000000001,4.300000000000001,17.256944444444443,25.470000000000002,31.2
29.486876107683926,23.6677,643.5,27898.75,6.047638888888889,6.1386111111111115,25.0,6.1386111111111115,5.964166666666667,108.5,15.7,3929.75,25.9,5623.1,29.5,549.7639999999999,17.373055555555556,1014.5949999999999,6.149166666666667,0.48250774176121763,1014.5,34.6,27.5,6.1386111111111115,142.9,682.0300000000001,15.1,30.4,29275.5,5.399999999999999,431.75,10.2,17.2525,25.46,30.8
26.870028565685196,21.508100000000006,561.34,25763.219999999998,6.056888888888889,6.149166666666667,23.0,6.149166666666667,5.9719444444444445,85.8,16.6,2651.76,24.1,5623.1,26.0,549.0169999999999,17.363333333333333,1014.555,6.1594444444444445,0.4975132889071803,1014.3,33.0,25.4,6.149166666666667,104.4,682.0300000000001,15.1,29.5,29275.5,6.5,421.64,7.5,17.248611111111114,25.439999999999998,29.5
25.403096039263627,20.211600000000004,508.2,24577.52,6.066263888888889,6.1594444444444445,22.3,6.1594444444444445,5.980277777777778,52.3,15.7,2441.78,16.9,5623.1,24.4,549.3979999999999,17.354166666666668,1014.3399999999999,6.17,0.5123714121284235,1015.6,28.9,24.2,6.1594444444444445,100.9,682.0300000000001,15.1,27.0,29275.5,4.699999999999999,379.94,1.1999999999999993,17.245,25.44,26.0
26.870028565685196,21.277800000000006,535.94,25796.239999999998,6.07575,6.17,22.9,6.17,5.988333333333333,59.0,16.6,2603.5,18.7,5623.1,26.0,558.168,17.345,1013.975,6.180555555555556,0.5270777086423724,1015.6,30.9,25.4,6.17,102.5,682.0300000000001,15.1,28.5,29275.5,5.600000000000001,421.64,2.099999999999998,17.241944444444446,25.609999999999996,24.4
